15
13027
23.3 26 1 0 0 0 0 0 0 0 0 0 32 3.2125 0.431386 4.3
47.8 41 1 0 0 1 0 0 0 0 0 0 241 1.49585 0.830277 4.8
8 26 1 0 0 0 0 0 0 0 0 0 13 3.43077 0.433917 4.2
12.3 12 1 0 0 0 0 0 0 0 0 0 29 2.84483 0.6284 4
29 26 1 0 0 0 0 0 0 0 0 0 12 3.46667 0.432692 4.8
10 31 0 0 0 0 0 0 0 0 0 1 3 3.63333 0.20548 4.8
36.3 18 0 0 1 1 0 0 0 0 0 0 362 3.49972 0.326415 4.8
10 18 0 0 1 1 0 0 0 0 0 0 364 3.5 0.326318 4.3
10 54 1 0 0 0 0 0 0 0 0 1 368 3.50625 0.322253 4
25.9 54 1 0 0 0 0 0 0 0 0 1 364 3.50989 0.320218 5
10 18 0 0 1 1 0 0 0 0 0 0 9 3.53333 0.20548 4.1
35 54 1 0 0 0 0 0 0 0 0 1 364 3.50495 0.32281 4.7
10 18 0 0 1 1 0 0 0 0 0 0 39 3.25385 0.607579 4.1
11 26 1 0 0 0 0 0 0 0 0 0 1625 1.91723 0.551394 4.1
16 31 0 0 0 0 0 0 0 0 0 1 1 3.6 0 4.3
22.4 34 1 1 0 1 1 0 0 0 0 0 66 2.05 0.703509 4.8
28.4 25 1 0 0 1 0 0 0 0 0 0 91 3.3044 0.499651 5
599.9 54 1 0 0 1 0 0 0 0 0 1 86 3.33023 0.331687 4.3
35 34 1 0 0 0 0 0 0 0 0 0 97 3.18041 0.437104 4.3
22.7 34 1 0 0 0 0 0 0 0 0 0 23 2.37826 0.546894 4.4
28 29 1 0 0 1 1 0 1 0 0 0 11 3.38182 0.388044 4.2
10 31 0 0 0 0 0 0 0 0 0 1 2 3.5 0.1 4
32.8 24 1 0 0 1 0 0 0 0 0 0 151 1.89603 0.977826 4.2
10 31 0 0 0 0 0 0 0 0 0 1 1 3.6 0 4.5
35 54 1 0 0 0 0 0 0 0 0 1 358 3.50615 0.324022 4.9
25.1 34 1 1 0 1 1 0 0 0 0 0 81 3.34691 0.443913 4
4.3 60 1 0 0 0 0 0 0 0 0 0 271 2.01292 0.675356 4.6
27 34 1 1 0 1 1 0 0 0 0 0 67 2.89552 0.685986 4
0 65 0 0 0 0 0 0 0 0 0 1 31 2.40645 0.775818 4.1
18.3 34 1 1 0 1 1 0 0 0 0 0 4 3.625 0.147902 4.6
24 56 1 0 0 0 0 0 0 0 0 0 64 2.85156 0.699775 4.5
11.7 6 0 1 0 0 0 0 1 0 0 0 230 3.32261 0.361052 4
14 21 0 0 0 0 0 0 0 0 0 1 17 3.22941 0.863485 4.1
16.7 6 0 1 0 0 0 0 1 0 0 0 236 3.28305 0.398898 4
28 26 1 0 0 0 0 0 0 0 0 0 892 1.85762 0.566377 4.2
4 6 0 1 0 0 0 0 1 0 0 0 55 2.78182 1.01266 4.1
3.3 6 0 1 0 0 0 0 1 0 0 0 43 3.05349 0.959493 4.8
33 26 1 0 0 0 0 0 0 0 0 0 31 3.11935 0.628577 4.3
10 3 1 0 0 0 0 0 1 0 0 0 219 3.30959 0.366084 4.3
10.5 6 0 1 0 0 0 0 1 0 0 0 216 3.31157 0.363631 4.1
113.9 64 1 0 0 1 0 0 0 0 0 0 1076 1.31301 0.407273 4.4
51 58 0 0 0 0 0 0 0 0 0 1 7 2.68571 0.672795 4.5
6.8 26 1 0 0 1 0 0 0 0 0 0 234 3.45299 0.399588 4.3
9 3 1 0 0 0 0 0 1 0 0 0 48 2.86667 0.992961 5
14 7 0 0 0 0 0 0 0 0 0 1 5 3.08 0.487442 4.1
4 7 0 0 0 0 0 0 0 0 0 1 56 2.6375 1.05078 4
60.7 58 0 0 0 0 0 0 0 0 0 1 50 2.746 0.877088 4.9
11 26 1 0 0 0 0 0 0 0 0 0 14 3.62857 0.303382 4.2
23 29 1 0 0 0 0 0 0 0 0 1 135 3.12889 0.515661 4.8
10.7 26 1 0 0 1 0 0 0 0 0 0 357 3.50616 0.324475 4.1
13.4 7 0 0 0 0 0 0 0 0 0 1 198 3.31566 0.369284 4.2
10 68 1 0 0 1 0 0 0 0 0 0 54 3.05 0.558686 4.4
10 64 0 0 0 0 0 0 0 0 0 1 3 3.63333 0.124722 5
35 41 1 0 0 1 0 0 0 0 0 0 30 2.54 0.81224 4.3
